aluminio,cadmio,cianuro_libre,cobre,coliformes_termotolerantes,coliformes_totales,conductividad,cromo,dbo5,dqo,fosforo_total,hierro,manganeso,niquel,nitratos,nitritos,ph,plomo,solidos_suspendidos,solidos_totales,sustancias_solubles_al_hexano,zinc,fecha,referencia
355.8778,10.1,1.0,37.78,33000.0,49000.0,28.7,298.82,1.15,7.053,12.978,27.9142,1.1400000000000001,196.08,0.22200000000000003,8.484800000000002,8.48,64.2,142.0,13.816,45.4,1.08028,16/06/2015,LN2_SB
154.34459999999999,12.081999999999999,0.8140000000000001,46.769999999999996,11000.0,17000.0,24.1,386.89,1.095,5.905,14.504,32.2322,2.364,243.43400000000003,0.48,0.0004,8.4,97.1,304.0,12.656,45.2,1.40428,16/06/2015,LN2_CB
269.198,10.0,0.62,26.4,450.0,7900.0,15.27,112.8,89.0,1.612,14.522,2.39,0.22,130.8,0.31000000000000005,15.9892,8.32,50.0,438.0,16.3572,42.2,0.11,07/07/2015,LN1
9.6326,10.0,1.0,154.0,28000.0,110000.0,17.764,849.0,1.875,6.736,13.798000000000002,28.37,0.76,524.0,0.522,10.0004,8.15,50.0,389.4,14.180000000000001,46.6,1.61,07/07/2015,LN2_SB
10.0654,10.0,0.8,157.0,3300.0,3300.0,20.44,771.0,1.825,7.117,12.626000000000001,9.71,0.52,453.2,0.298,0.005200000000000001,8.17,50.0,389.4,14.180000000000001,39.2,1.33,07/07/2015,LN2_CB
203.5462,23.056,1.0,101.60199999999999,1546.3600000000001,3300.0,29.5,515.792,990.0,8.097,13.598000000000003,29.110000000000003,14.876,368.2646,0.538,0.0078,8.33,207.75799999999998,164.0,14.468,55.6,1.2879999999999998,21/07/2015,LN2_SB
355.8778,10.1,1.0,37.78,49000.0,79000.0,27.1,298.82,1.0,7.835,12.978,27.9142,1.1320000000000001,196.08,0.362,2.3804000000000003,8.04,64.2,136.0,13.988,45.4,1.08028,21/07/2015,LN2_CB
3.5372,10.52,1.0,35.12,17000.0,49000.0,29.7,352.38,6.36,10.967,13.87,19.954,1.318,295.06,0.21200000000000002,0.0046,8.5,64.2,244.0,16.66,45.4,1.15,18/08/2015,LN2_SB
9.990599999999999,10.1,0.29400000000000004,37.78,3100.0,22000.0,28.7,298.82,2.775,9.745,15.76,27.9142,1.1320000000000001,196.08,0.174,0.0106,8.48,64.2,612.0,16.676,43.8,1.08028,18/08/2015,LN2_CB
355.8778,10.1,1.0,37.78,3100.0,79000.0,31.2,298.82,1.013,7.628,12.978,27.9142,1.1400000000000001,196.08,0.41600000000000004,10.3804,8.56,64.2,132.0,14.512,45.4,1.08028,25/08/2015,LN2_SB
353.0964,10.1,1.0,37.78,3100.0,4600.0,29.3,298.82,1.65,9.554,20.142000000000003,27.9142,1.1320000000000001,196.08,0.28240000000000004,12.32,8.55,64.2,160.0,15.236,23.36,1.08028,25/08/2015,LN2_CB
506.57219999999995,10.1,0.82,37.78,17000.0,17000.0,31.7,298.82,1.263,7.441,13.39,27.9142,1.1400000000000001,196.07999999999998,0.484,0.0086,8.65,64.2,132.0,14.288,23.4,1.08028,08/09/2015,LN2_SB
353.575,10.1,1.0,52.28000000000001,1300.0,1300.0,30.2,326.5,1.388,7.599,13.101999999999999,29.202199999999998,1.198,243.06,0.734,0.004,8.65,64.2,188.0,18.784,22.8,1.12828,08/09/2015,LN2_CB
540.5138,16.8,1.0,110.18999999999998,450.0,450.0,33.1,453.602,430.0,4.981,12.508,18.638,2.104,326.3326,0.27399999999999997,0.004,9.05,109.678,64.0,13.848,40.4,0.8559999999999999,30/09/2015,LN2_SB
3.5254,9.64,1.0,75.518,200.0,200.0,32.2,233.1,480.0,5.501,18.216,10.54,13.234000000000004,178.24219999999997,0.768,0.0036000000000000003,9.08,74.82000000000001,400.0,15.0,79.8,4.464,30/09/2015,LN2_CB
1.371,10.0,1.0,10.0,49.0,49.0,12.813999999999998,947.5,405.0,7.179,27.61,6.2,0.26,541.3,0.754,0.0026000000000000003,8.73,50.0,100.0,14.172,8.8,2.04,13/10/2015,LN2_SB
679.7,10.0,0.6340000000000001,10.0,79.0,16000.0,12.813999999999998,239.0,95.0,2.924,9.02,3.52,0.26,391.4,0.48599999999999993,0.013000000000000001,8.9,50.0,120.0,7.776,9.2,0.45,13/10/2015,LN1
1.588,10.0,1.0,10.0,49.0,79.0,12.813999999999998,966.8,465.0,4.67,23.04,6.68,0.29,566.5,0.754,0.0026000000000000003,8.69,50.0,120.0,14.48,41.0,1.08,13/10/2015,LN2_CB
203.23620000000003,31.776,0.62,125.362,200.0,2300.0,31.6,496.912,800.0,6.005,13.946000000000002,86.112,21.968,283.21439999999996,0.158,0.5006,8.58,307.758,92.0,14.112,47.6,3.518,10/11/2015,LN2_SB
3.7354,10.86,0.8,51.86,310000.0,310000.0,27.9,50.8052,13.5,40.75,13.797999999999998,52.12522,2.332,171.11999999999998,0.5399999999999999,4.722,8.01,59.8,275.0,19.092,45.4,1.7663,10/11/2015,LN2_CB
348.3968,16.8,0.634,113.68999999999998,1700.0,17000.0,31.2,466.282,420.0,4.962,12.364,18.71,2.146,344.85260000000005,0.51,0.0098,8.61,109.678,75.0,13.716,43.8,0.836,24/11/2015,LN2_SB
3.7354000000000007,10.1,1.0,37.78,680.0,680.0,27.0,298.82,3.1,9.169,14.34,27.9142,1.1320000000000001,196.08,0.8240000000000001,2.503,8.6,64.2,264.0,15.508,48.2,1.08028,24/11/2015,LN2_CB
500.8302,10.959999999999999,1.0,44.7,3300.0,4900.0,31.6,295.0652,16.75,27.926,19.848000000000003,53.7302,3.432,316.65999999999997,0.28240000000000004,12.32,8.08,74.0,1.13,21.464,23.36,2.70228,08/12/2015,LN2_SB
500.01300000000003,10.86,0.8,35.06,1100.0,4600.0,29.8,39.3652,13.25,31.042,19.848000000000003,42.659400000000005,2.332,171.62,0.18039999999999998,0.027600000000000003,8.03,59.8,1.37,20.748,15.319999999999999,1.7131399999999999,08/12/2015,LN2_CB
9.990599999999999,10.1,0.62,37.78,450.0,2200.0,31.9,298.82,2.2,8.022,11.958,27.9142,1.1320000000000001,196.08,0.15000000000000002,0.5006,8.63,64.2,710.0,14.704,43.8,1.08028,22/12/2015,LN2_SB
9.990599999999999,10.1,0.8140000000000001,37.78,1700.0,2700.0,27.8,298.82,10.125,15.284,15.76,27.9142,1.1320000000000001,196.08,0.406,4.6544,8.25,64.2,600.0,19.016,43.8,1.08028,22/12/2015,LN2_CB
4263.9376,10.0,0.82,58.0,406.0,450.0,15.27,231.6,95.0,2.566,14.834,3.08,0.17,389.5,0.118,0.0026000000000000003,8.8,50.0,445.6,2754.6,41.8,0.63,12/01/2016,LN1
9.6326,10.0,0.8,83.7,1700.0,7000.0,16.619999999999997,989.2,115.925,7.002,14.352,10.47,0.3,540.8,0.14400000000000002,0.4053999999999999,8.63,50.0,389.4,14.1368,31.6,1.31,12/01/2016,LN2_SB
10.0654,10.0,0.8,123.8,3300.0,3300.0,29.5,968.3,4.85,15.989,12.626000000000001,18.93,0.6,541.3,0.298,0.005200000000000001,8.55,50.0,308.88,16.0796,39.2,1.48,12/01/2016,LN2_CB
202.8084,21.056,1.0,152.482,200.0,200.0,32.1,566.952,800.0,7.241,18.933999999999997,17.848000000000006,16.854000000000003,283.2548,0.202,0.0036000000000000003,8.25,197.75799999999998,192.0,13.748,61.36,5.412000000000001,26/01/2016,LN2_SB
9.968799999999998,10.0,0.82,19.82,200.0,680.0,28.7,35.3,0.68,23.578,15.786000000000001,9.742199999999999,0.036000000000000004,51.04,0.752,2.5026,7.89,50.0,660.0,19.172,46.6,0.05628000000000001,26/01/2016,LN2_CB
348.3968,16.8,0.8,113.68999999999998,3100.0,7000.0,31.0,466.282,470.0,5.5,12.364,18.71,2.146,344.8526,0.14400000000000002,0.4064,8.49,109.678,60.0,13.388,42.2,0.836,10/02/2016,LN2_SB
156.22160000000002,12.1,1.0,50.272000000000006,30220.0,79000.0,26.0,378.672,1.2,6.644,13.002,35.6982,1.8080000000000003,326.698,0.41600000000000004,10.3804,8.55,74.2,224.0,13.748,33.4,1.3942799999999997,10/02/2016,LN2_CB
156.2146,10.1,0.8,37.78,3100.0,7000.0,30.5,298.82,5.1,11.132,13.102,27.914200000000005,1.132,196.08,0.14400000000000002,0.4064,8.14,64.2,224.0,16.28,45.4,1.08028,23/02/2016,LN2_SB
500.54439999999994,10.0,1.0,19.82,3300.0,4900.0,29.1,35.3,3.91,30.373,11.864,9.742199999999999,0.036000000000000004,51.04,0.28240000000000004,12.32,7.81,50.0,1.22,21.424,41.2,0.05628000000000001,23/02/2016,LN2_CB
353.575,10.0,0.8,19.82,1600000.0,1.6,27.5,35.3,2.0,24.336,13.102,9.770199999999999,0.04,51.04,1.1384,8.002,7.98,50.0,178.0,13.924,45.4,0.054279999999999995,08/03/2016,LN2_SB
3.7354,10.1,0.8,37.78,920000.0,1600000.0,26.7,298.82,7.8,18.976,13.797999999999998,27.9142,1.1320000000000001,196.08,0.618,30.000400000000003,8.26,64.2,328.0,16.016,45.4,1.08028,08/03/2016,LN2_CB
501.0308,10.1,1.0,37.78,13000.0,33000.0,26.7,298.82,11.35,21.962,12.978,27.9142,1.1320000000000001,196.08,0.246,59.98620000000001,8.13,64.2,1.132,17.668,45.4,1.08028,22/03/2016,LN2_SB
9.990599999999999,10.1,0.8,37.78,280000.0,2200000.0,18.76,298.82,7.0,12.904,15.76,27.914200000000005,1.1320000000000001,196.07999999999998,0.618,34.72,7.86,64.2,608.0,12.816,43.8,1.08028,22/03/2016,LN2_CB
3.7354,10.1,0.8,37.78,350000.0,920000.0,14.04,298.82,1.613,4.623,13.797999999999998,27.8902,1.132,196.08,0.2920000000000001,8.720400000000001,7.42,64.2,290.0,7.56,45.4,1.07628,05/04/2016,LN2_SB
4.037000000000001,10.1,0.8,37.78,920000.0,1600000.0,12.05,298.82,1.7,4.194,13.674000000000001,27.914200000000005,1.132,196.07999999999998,0.618,30.000400000000003,8.03,64.2,440.0,7.39,45.4,1.0802800000000001,05/04/2016,LN2_CB
387.2,10.0,0.2940000000000001,10.0,2300.0,24000.0,12.813999999999998,89.1,107.0,2.175,12.85,4.58,0.53,205.7,0.466,0.0106,8.33,50.0,24.0,5.492,8.4,0.13,19/04/2016,LN1
906.4,10.0,1.0,18.7,7900.0,79000.0,12.813999999999998,282.7,370.0,2.075,13.1,3.52,0.61,193.6,0.41600000000000004,10.3804,8.31,50.0,128.0,5.896,12.4,0.25,19/04/2016,LN2_CB
940.5,10.0,0.62,29.7,790.0,7900.0,12.813999999999998,856.9,485.0,4.662,32.33,4.51,0.38,435.6,0.32,15.989200000000002,8.3,50.0,112.0,11.772,9.6,0.71,19/04/2016,LN2_SB
4.037,10.1,0.8,37.78,1300000.0,1300000.0,2.65,298.82,8.4,15.447,15.76,27.890200000000004,1.1320000000000001,196.07999999999998,0.664,22.002,7.58,64.2,548.0,16.7,43.8,1.0762800000000001,03/05/2016,LN2_SB
9.990599999999999,10.1,0.8,37.78,4900.0,7900.0,1.438,298.82,2.4,5.824,13.114,28.674200000000003,1.132,196.08,0.22400000000000003,0.40359999999999996,8.16,64.2,944.0,9.552,43.8,1.07428,03/05/2016,LN2_CB
4.037000000000001,10.1,1.0,37.78,11000.0,46000.0,2.89,298.82,7.6,17.163,13.674000000000001,27.8902,1.1320000000000001,196.08,0.16999999999999998,0.0046,7.64,64.2,440.0,17.06,45.4,1.0762800000000001,17/05/2016,LN2_SB
156.2146,10.1,1.0,37.78,780.0,3100.0,2.85,298.82,5.0,12.533,13.797999999999998,27.9142,1.132,196.08,0.336,4.6546,7.92,64.2,248.0,14.0,44.72,1.08028,17/05/2016,LN2_CB
3.7354,10.1,0.6340000000000001,37.78,1100.0,14000.0,27.9,298.82,6.2,12.496,13.797999999999998,27.8902,1.132,196.08,0.21000000000000002,0.013000000000000001,7.56,64.2,330.0,55.272,45.4,1.07628,05/07/2016,LN2_SB
156.2146,10.1,0.8140000000000001,40.872,1100.0,13000.0,25.2,324.212,4.0,11.446,13.102,31.3322,1.4739999999999998,229.17800000000003,0.2,1.3916,7.71,64.2,224.0,13.616,45.4,1.18028,05/07/2016,LN2_CB
4191.1176,10.0,0.47400000000000003,31.5,220.0,33000.0,15.27,154.4,98.0,1.588,14.522,3.52,0.37,274.0,0.16,0.010600000000000002,8.45,50.0,438.0,16.3572,42.2,0.29,19/07/2016,LN1
3925.9566,10.0,1.0,114.4,2300.0,49000.0,29.640000000000004,637.1,5.6,14.878,13.798000000000002,11.17,1.19,357.1,0.16999999999999998,0.005599999999999999,7.83,50.0,308.88,16.079600000000003,27.6,0.87,19/07/2016,LN2_SB
3925.9566000000004,10.0,1.014,81.4,1300.0,2300.0,20.44,552.8,2.1,7.273,13.798000000000002,4.96,0.75,336.4,0.20400000000000001,4.658399999999999,8.22,50.0,389.4,14.180000000000001,21.919999999999998,0.58,19/07/2016,LN2_CB
3.7354,10.1,1.0,37.78,180.0,180.0,2.55,298.82,2.0,7.674,18.608,27.9002,1.1320000000000001,196.08,0.196,0.0026000000000000003,8.41,64.2,296.0,3.38,61.7,1.08828,02/08/2016,LN2_CB
4.037,10.1,1.0,37.78,2200.0,110000.0,3.46,298.82,3.4,11.071,15.76,27.9142,1.1320000000000001,196.08,0.594,18.000400000000003,7.91,64.2,532.0,17.272,43.8,1.0802800000000001,02/08/2016,LN2_SB
3.8714000000000004,10.1,1.014,37.78,1300.0,1300.0,32.7,298.82,7.6,16.208,19.262,28.2522,1.132,196.08,0.7339999999999999,0.0072,7.92,64.2,432.0,19.304,39.0,1.07628,30/08/2016,LN2_CB
500.8302,10.1,1.0,37.78,4900.0,4900.0,33.4,298.82,13.25,24.954,6.696000000000001,28.2382,1.1320000000000001,196.08,0.1764,9.990000000000002,7.8,64.2,1.42,21.308,16.94,1.0762800000000001,30/08/2016,LN2_SB
4.037,12.1,0.6540000000000001,29.826,750.0,1700.0,32.9,283.52,7.0,18.59,17.988000000000003,18.42138,1.1380000000000001,195.04000000000002,0.372,0.5056,8.01,74.2,550.0,18.19,42.8,1.04832,06/09/2016,LN2_CB
9.9906,10.86,1.0,51.86,220.0,46000.0,27.7,50.8052,34.0,51.875,15.76,52.12522,2.976,171.12,0.152,0.005600000000000001,7.52,59.8,850.0,26.384,43.8,1.7663,06/09/2016,LN2_SB
500.8302,10.1,0.82,169.366,930.0,2200.0,32.5,535.57,2.375,8.247,12.356,38.7082,1.75,376.83,0.192,0.0046,8.18,65.86,104.0,16.928,25.119999999999997,1.57828,04/10/2016,LN2_CB
156.2146,10.1,1.0,37.78,4900.0,4900.0,32.9,298.82,3.25,9.04,14.098000000000003,28.2382,1.1320000000000001,196.08,0.28,9.990000000000002,8.16,64.2,250.0,16.808,35.04,1.07628,04/10/2016,LN2_SB
425.0,10.0,1.0,174.8,450.0,2600.0,12.813999999999998,169.2,98.0,1.749,11.73,3.06,0.27,283.9,0.176,4.6532,8.55,50.0,0.0,5.608,19.0,0.43,11/10/2016,LN1
3.335,10.0,0.82,123.2,680.0,1100.0,18.162,872.1,5.2,11.385,32.55,50.39,1.38,516.6,0.748,0.0028,8.3,50.0,404.0,17.5,29.0,2.49,11/10/2016,LN2_SB
5.775,10.0,1.014,104.4,1300.0,1300.0,14.943999999999999,921.8,4.35,11.167,30.37,36.88,1.75,486.3,0.738,0.0064,8.3,58.2,544.0,17.324,16.0,2.16,11/10/2016,LN2_CB
355.8778,10.1,0.8,37.78,70000.0,350000.0,26.4,298.82,1.925,9.188,12.978,27.9142,1.1320000000000001,196.08,0.25400000000000006,14.720400000000001,8.45,64.2,144.0,12.992,45.4,1.08028,12/11/2016,LN2_CB
156.2146,10.1,0.8,37.78,240000.0,920000.0,29.9,298.82,3.9,10.821,13.102,27.914200000000005,1.1320000000000001,196.08,0.3580000000000001,8.720400000000001,8.32,64.2,244.0,55.268,45.4,1.08028,12/11/2016,LN2_SB
355.8778,10.1,0.834,37.78,790.0,11000.0,29.8,298.82,2.85,12.009,12.978,27.9142,1.1320000000000001,196.08,0.17800000000000002,7.3862,8.31,64.2,122.0,15.264,44.88,1.08028,22/11/2016,LN2_CB
3.7354,10.1,1.0,37.78,490.0,4900.0,27.9,298.82,3.65,11.169,13.797999999999998,27.9142,1.1320000000000001,196.08,0.3724,0.027999999999999997,8.31,64.2,296.0,16.112,45.6,1.08028,22/11/2016,LN2_SB
3.7354,12.081999999999999,1.0,75.284,7900.0,49000.0,27.4,393.654,2.3,9.716,13.797999999999998,35.7342,2.688,312.898,0.16999999999999998,0.0056,8.25,97.1,332.0,15.266,42.08,1.49628,06/12/2016,LN2_CB
3.7354,10.1,1.0,37.78,220.0,4900.0,29.2,298.82,3.85,11.648,13.797999999999998,27.9142,1.1320000000000001,196.08,0.3724,0.027999999999999997,8.24,64.2,316.0,16.622,55.6,1.08028,06/12/2016,LN2_SB
4.037,10.1,1.0,46.408,130000.0,1.6,21.8,355.738,3.8,9.371,15.76,32.592200000000005,1.7399999999999998,234.15,1.1384,8.486,8.22,64.2,558.0,13.058,43.8,1.3562800000000002,20/12/2016,LN2_SB
4.037000000000001,10.1,0.8,49.995999999999995,49000.0,1600000.0,18.92,391.158,1.1,5.469,13.674000000000001,28.708199999999998,1.204,288.732,0.618,34.72,8.3,64.2,408.0,10.68,45.4,1.27028,20/12/2016,LN2_CB
149.05040000000002,10.0,1.0,82.5,940.36,1300.0,22.824,158.4,135.54500000000002,2.855,11.23,5.08,0.34,284.9,0.188,0.0032,8.71,50.0,166.8,102.6632,42.2,0.29,10/01/2017,LN1
9.6326,10.0,0.82,126.5,930.0,2200.0,20.85,885.5,3.1,9.572,12.954000000000002,50.8,2.39,559.9,0.196,4.654,8.59,58.3,339.2,14.413599999999999,26.52,2.02,10/01/2017,LN2_SB
3928.3202000000006,10.0,1.014,69.3,1700.0,2200.0,17.326,693.0,4.2,9.851,14.362,12.05,1.28,580.8,0.366,0.007600000000000001,8.48,50.0,389.4,14.180000000000001,33.8,0.94,10/01/2017,LN2_CB
3.7354,10.1,1.0,91.134,3100.0,11000.0,26.0,432.418,4.7,12.478,13.674000000000001,37.3942,1.936,256.744,0.198,11.3706,8.47,64.2,352.0,15.42,45.4,1.47228,24/01/2017,LN2_SB
355.5576,12.1,0.64,149.646,1004.0,1300.0,20.5,372.05,1.15,5.932,13.331999999999999,20.029559999999996,1.33194,313.79,0.04,0.0024000000000000002,8.39,74.2,116.0,11.456,33.8,1.2132200000000002,24/01/2017,LN2_CB
156.2146,10.1,0.8,37.78,1600000.0,1600000.0,26.4,298.82,5.0,12.536,13.797999999999998,27.914200000000005,1.132,196.07999999999998,0.9179999999999999,30.001599999999996,8.19,64.2,252.0,16.148,45.4,1.0802800000000001,07/02/2017,LN2_SB
500.8302,10.1,1.0,146.06599999999997,7900.0,7900.0,22.9,362.46999999999997,1.06,6.406,12.978,28.6142,1.28,274.85,0.33199999999999996,0.0058,8.23,64.2,96.0,12.896,45.4,1.18028,07/02/2017,LN2_CB
4.037000000000001,10.1,0.8,49.995999999999995,130000.0,240000.0,16.64,391.158,6.8,12.209,13.992,28.708199999999998,1.2040000000000002,288.732,0.262,14.720400000000001,8.02,64.2,405.0,12.735,45.4,1.27028,21/02/2017,LN2_SB
500.8302,10.1,1.0,146.06599999999997,450.0,4900.0,15.72,362.46999999999997,1.0,5.353,12.978,28.6142,1.28,274.85,0.3724,0.027999999999999997,8.3,64.2,102.0,16.99,36.8,1.1802800000000002,21/02/2017,LN2_CB
9.990599999999999,10.1,0.8,19.479999999999997,1600000.0,1.6,23.7,143.94,14.0,27.83,15.760000000000002,15.402199999999999,0.6839999999999999,111.78,1.1384,8.002,7.68,64.2,960.0,19.804,43.8,0.48628,07/03/2017,LN2_SB
348.39680000000004,16.8,0.8,113.68999999999998,3300.0,7900.0,16.0,437.98199999999997,520.0,3.748,12.364,19.126,2.1460000000000004,304.9926,0.14400000000000002,10.389,8.16,109.678,88.0,9.128,45.0,0.836,07/03/2017,LN2_CB
204.775,10.959999999999999,0.8,53.02,540000.0,540000.0,19.3,302.8852,20.25,27.998,13.86,60.77940000000001,3.4260000000000006,316.66,0.56,4.722,7.23,74.0,636.0,20.056,51.2,2.7351400000000003,21/03/2017,LN2_SB
156.2146,10.1,0.8,40.872,1600000.0,1.6,13.56,324.212,5.2,9.137,13.102,31.3322,1.474,229.17800000000003,1.1384,8.002,7.46,64.2,212.0,9.984,45.4,1.18028,21/03/2017,LN2_CB
266.0,10.0,0.8,25.2,79000.0,540000.0,13.138,33.0,100.0,779.0,6.11,4.7,0.53,57.8,0.254,4.7204,8.3,50.0,354.0,2.469,20.6,0.07,28/03/2017,LN1_P1
138.4,10.0,0.4740000000000001,17.9,3300.0,22000.0,20.246,20.0,41.0,407.0,2.7,2.81,0.2,55.2,0.466,0.0098,8.37,50.0,120.0,2.164,8.8,0.04,28/03/2017,LN1_P2
2.266,10.0,0.8140000000000001,47.5,700.0,16000.0,13.138,50.3,100.0,807.0,9.24,4.13,1.14,138.7,0.48599999999999993,0.0126,8.2,50.0,20.0,4.068,6.4,0.25,18/04/2017,LN1
2.78,10.0,1.0,108.8,1.6,1.6,14.404,675.2,231.55499999999998,2.437,12.42,48.69,10.53,436.9,0.754,0.0026000000000000003,7.21,50.0,256.0,13.604,12.0,2.36,18/04/2017,LN2_CB
3.938,10.0,1.0,80.7,1.6,1.6,14.404,639.3,231.55499999999998,4.769,9.75,35.97,3.69,399.3,0.754,0.0026000000000000003,7.97,50.0,912.0,17.312,10.4,1.63,18/04/2017,LN2_SB
68.86179999999999,12.080000000000002,1.0,75.22,1081700.0,3417900.0,23.0,522.92,5.1,12.665,17.194000000000003,12.180000000000001,1.0219999999999998,418.91999999999996,0.7380000000000001,40.0004,7.92,79.52000000000001,632.0,14.92,60.814,0.9380000000000001,02/05/2017,LN2_SB
353.575,10.1,0.8,37.78,1100000.0,2600000.0,15.58,298.82,5.0,10.682,13.102,27.890200000000004,1.1320000000000001,196.07999999999998,0.618,30.000400000000003,7.62,64.2,196.0,11.144,45.4,1.0762800000000001,02/05/2017,LN2_CB
9.627199999999998,10.959999999999999,1.0,44.7,79000.0,79000.0,17.92,295.0652,15.75,25.659,15.042000000000002,53.73019999999999,3.4260000000000006,316.65999999999997,0.666,2.38,7.06,74.0,984.0,17.344,40.0,2.70228,17/05/2017,LN2_SB
3.7354,10.1,0.8,91.134,170000.0,540000.0,10.89,432.418,6.4,10.364,13.674000000000001,37.3942,1.936,256.744,0.262,12.720400000000001,7.68,64.2,355.0,9.465,45.4,1.47228,17/05/2017,LN2_CB
9.990599999999999,10.1,1.0,19.48,4900.0,110000.0,30.7,143.94,11.25,27.683,15.76,15.402199999999999,0.6839999999999999,111.78,0.5920000000000001,18.0004,7.56,64.2,850.0,17.516,43.8,0.48628,20/06/2017,LN2_SB
9.9906,10.1,1.0,149.608,2100.0,49000.0,30.3,322.27599999999995,11.5,19.889,15.76,42.6942,1.798,315.198,0.16999999999999998,0.005599999999999999,7.68,80.622,780.0,16.748,43.8,1.43028,20/06/2017,LN2_CB
173.7858,21.16,1.0,37.92,100020.31999999999,101520.31999999999,33.6,291.3,15.25,21.021,17.098,62.76800000000001,3.154,400.46,1.094,36.0004,7.62,225.22000000000003,327.7034,18.44,55.8,2.136,05/07/2017,LN2_SB
281.94300000000004,12.0,1.0,71.28,162720.0,277260.0,24.5,564.36,7.15,13.386,21.314,17.678,1.2120000000000002,439.34000000000003,1.106,38.0004,8.06,60.0,516.4,15.544,22.8,2.492,05/07/2017,LN2_CB
2.6418,10.0,1.0,51.8,4520.0,48800.0,25.212000000000003,136.2,470.0,1.678,2.25,5.14,0.68,225.5,0.49800000000000005,4.7212,8.39,50.0,293.4,979.4592,43.2,0.26,18/07/2017,LN1
3.0414,10.0,0.4600000000000001,101.5,45760.0,178340.0,14.606,794.4,3.9,17.909,0.11399999999999999,62.72,2.29,471.5,1.3940000000000001,34.72,8.16,50.0,416.004,14.894799999999998,17.2,2.99,18/07/2017,LN2_SB
125.6594,10.0,0.2,76.97,2340.0,19860.0,29.919999999999998,579.4,0.9949999999999999,733.0,1.8679999999999999,17.8,2.74,387.3,0.47219999999999995,6.0,7.63,50.0,90.1656,363.6136,19.28,1.12,18/07/2017,LN2_CB
11.714000000000002,10.1,1.0,178.868,13000.0,33000.0,32.5,535.4100000000001,4.35,11.842,13.102,45.164,2.5700000000000003,398.01000000000005,0.246,59.98620000000001,8.3,80.622,354.6,14.76,45.4,1.922,07/08/2017,LN2_SB
9.5622,18.782,0.47400000000000003,166.574,4900.0,22000.0,25.6,555.792,2.475,7.806,13.102,40.67,4.502000000000001,279.116,0.174,0.0092,8.38,91.99,480.0,13.97,45.4,1.6479999999999997,07/08/2017,LN2_CB
162.3936,10.959999999999999,0.634,140.624,130.0,17000.0,25.28,354.1592,20.5,26.284,14.504,50.294000000000004,4.086,503.48999999999995,0.49399999999999994,0.0098,7.56,90.422,559.0,19.72,45.2,2.7180000000000004,15/08/2017,LN2_SB
13.334800000000001,10.1,1.0,152.004,780.0,780.0,24.7,520.934,10.75,15.449,13.52,36.588,2.316,465.23,0.7979999999999999,0.0034000000000000002,8.05,80.622,486.6,16.7,30.8,1.6640000000000001,15/08/2017,LN2_CB
3.7354,10.1,1.0,74.836,49000.0,170000.0,26.8,517.992,4.9,8.077,15.046000000000001,34.6762,1.6780000000000002,279.932,0.276,14.720400000000001,8.4,64.2,380.0,14.28,58.0,1.57228,05/09/2017,LN2_CB
353.575,10.1,1.0,37.78,23000.0,33000.0,29.4,298.82,5.4,7.42,13.102,27.914200000000005,1.1320000000000001,196.08,0.26199999999999996,59.98479999999999,8.42,64.2,190.0,13.99,43.4,1.0802800000000001,05/09/2017,LN2_SB
68.3192,10.76,1.0,101.58000000000001,7100.0,31520.0,20.6,668.8,2.1,7.032,16.814,11.450000000000001,0.5780000000000001,433.6,1.094,40.0004,8.49,69.32000000000001,430.0,12.17,46.4,1.056,19/09/2017,LN2_CB
264.42519999999996,12.919999999999998,1.0,70.58,2006.0,12740.0,25.2,507.34000000000003,3.05,9.266,16.107999999999997,18.247999999999998,1.3760000000000001,429.9799999999999,1.03,18.0036,8.47,96.74,300.0,14.73,34.0,1.134,19/09/2017,LN2_SB
3.7354,10.1,1.0,91.134,46000.0,70000.0,14.71,432.418,5.8,11.771,13.674000000000001,37.3942,1.936,256.744,0.362,2.3804000000000003,8.32,64.2,350.0,16.025,45.4,1.47228,03/10/2017,LN2_SB
4.037000000000001,10.1,0.834,49.995999999999995,1004.0,1400.0,24.6,391.158,5.3,10.972,21.846,28.708199999999998,1.2040000000000002,288.73199999999997,0.166,0.0028,7.9,64.2,395.0,15.38,22.0,1.27028,03/10/2017,LN2_CB
1.722,10.0,0.8,10.0,4900.0,540000.0,12.813999999999998,275.0,380.0,2.752,12.72,3.74,0.43,303.6,0.268,4.7208,8.69,79.2,58.0,7.886,15.0,1.33,17/10/2017,LN1
3.964,10.0,0.8,53.9,930.0,7900.0,23.398000000000003,886.6,7.6,14.582,29.99,35.32,2.49,577.5,0.32,15.989,8.23,58.3,2.46,18.796,30.0,4.23,17/10/2017,LN2_SB
1.707,58.3,0.82,30.8,180.0,680.0,14.943999999999999,821.7,4.0,10.605,19.31,8.39,0.61,457.6,0.798,0.0034000000000000002,8.33,1.697,112.0,15.204,19.0,2.61,17/10/2017,LN2_CB
3.0775999999999994,14.722,0.82,46.51,1.6,1.6,24.9,446.48999999999995,4.55,11.797,18.608,46.7742,4.08,282.254,0.18000000000000002,0.0026000000000000003,7.68,135.88,320.0,14.465,61.7,1.8802800000000002,07/11/2017,LN2_SB
